Bucket_num_and_HB_CH,Date,Site,Site_Bucket,BPM,TRMT,,,,,,,,,,,,,,,,,
7,9/3/16 13:58,Nicoll_Bay,NB_7,30,N,,,,,,,,,,,,,,,,,
7,9/3/16 14:08,Nicoll_Bay,NB_7,28.2,N,,,,,,,,,,,,,,,,,
7,9/3/16 14:18,Nicoll_Bay,NB_7,27,N,,,,,,,,,,,,,,,,,
7,9/3/16 14:28,Nicoll_Bay,NB_7,26.4,N,,,,,,,,,,,,,,,,,
7,9/3/16 14:38,Nicoll_Bay,NB_7,25.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 14:48,Nicoll_Bay,NB_7,25.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 14:58,Nicoll_Bay,NB_7,NA,N,,,,,,,,,,,,,,,,,
7,9/3/16 15:08,Nicoll_Bay,NB_7,28.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 15:18,Nicoll_Bay,NB_7,27.6,N,,,,,,,,,,,,,,,,,
7,9/3/16 15:28,Nicoll_Bay,NB_7,26.4,N,,,,,,,,,,,,,,,,,
1,9/2/16 15:01,Quantuck,Q_1,31.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 15:11,Quantuck,Q_1,33,N,,,,,,,,,,,,,,,,,
1,9/2/16 15:21,Quantuck,Q_1,31.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 15:31,Quantuck,Q_1,31.2,N,,,,,,,,,,,,,,,,,
1,9/2/16 15:41,Quantuck,Q_1,31.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 15:51,Quantuck,Q_1,33,N,,,,,,,,,,,,,,,,,
1,9/2/16 16:01,Quantuck,Q_1,30.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 16:11,Quantuck,Q_1,34.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 16:21,Quantuck,Q_1,31.2,N,,,,,,,,,,,,,,,,,
1,9/2/16 16:31,Quantuck,Q_1,35.4,N,,,,,,,,,,,,,,,,,
1,9/2/16 16:41,Quantuck,Q_1,30,N,,,,,,,,,,,,,,,,,
1,9/2/16 16:51,Quantuck,Q_1,30,N,,,,,,,,,,,,,,,,,
1,9/2/16 17:01,Quantuck,Q_1,28.2,N,,,,,,,,,,,,,,,,,
1,9/2/16 17:11,Quantuck,Q_1,31.2,N,,,,,,,,,,,,,,,,,
1,9/2/16 17:21,Quantuck,Q_1,28.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 17:31,Quantuck,Q_1,29.4,N,,,,,,,,,,,,,,,,,
1,9/2/16 17:41,Quantuck,Q_1,30,N,,,,,,,,,,,,,,,,,
1,9/2/16 17:51,Quantuck,Q_1,31.2,N,,,,,,,,,,,,,,,,,
1,9/2/16 18:01,Quantuck,Q_1,31.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 18:11,Quantuck,Q_1,32.4,N,,,,,,,,,,,,,,,,,
1,9/2/16 18:21,Quantuck,Q_1,28.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 18:31,Quantuck,Q_1,27,N,,,,,,,,,,,,,,,,,
1,9/2/16 18:41,Quantuck,Q_1,27,N,,,,,,,,,,,,,,,,,
1,9/2/16 18:51,Quantuck,Q_1,30.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 19:01,Quantuck,Q_1,31.2,N,,,,,,,,,,,,,,,,,
1,9/2/16 19:11,Quantuck,Q_1,36.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 19:21,Quantuck,Q_1,36.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 19:31,Quantuck,Q_1,36,N,,,,,,,,,,,,,,,,,
1,9/2/16 19:41,Quantuck,Q_1,37.2,N,,,,,,,,,,,,,,,,,
1,9/2/16 19:51,Quantuck,Q_1,36,N,,,,,,,,,,,,,,,,,
1,9/2/16 20:01,Quantuck,Q_1,37.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 20:11,Quantuck,Q_1,34.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 20:21,Quantuck,Q_1,36.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 20:31,Quantuck,Q_1,36,N,,,,,,,,,,,,,,,,,
1,9/2/16 20:41,Quantuck,Q_1,37.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 20:51,Quantuck,Q_1,36,N,,,,,,,,,,,,,,,,,
1,9/2/16 21:01,Quantuck,Q_1,37.2,N,,,,,,,,,,,,,,,,,
1,9/2/16 21:11,Quantuck,Q_1,34.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 21:21,Quantuck,Q_1,34.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 21:31,Quantuck,Q_1,36,N,,,,,,,,,,,,,,,,,
1,9/2/16 21:41,Quantuck,Q_1,36.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 21:51,Quantuck,Q_1,36,N,,,,,,,,,,,,,,,,,
1,9/2/16 22:01,Quantuck,Q_1,36,N,,,,,,,,,,,,,,,,,
1,9/2/16 22:11,Quantuck,Q_1,36.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 22:21,Quantuck,Q_1,34.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 22:31,Quantuck,Q_1,34.2,N,,,,,,,,,,,,,,,,,
1,9/2/16 22:41,Quantuck,Q_1,35.4,N,,,,,,,,,,,,,,,,,
1,9/2/16 22:51,Quantuck,Q_1,34.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 23:01,Quantuck,Q_1,33.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 23:11,Quantuck,Q_1,33,N,,,,,,,,,,,,,,,,,
1,9/2/16 23:21,Quantuck,Q_1,32.4,N,,,,,,,,,,,,,,,,,
1,9/2/16 23:31,Quantuck,Q_1,32.4,N,,,,,,,,,,,,,,,,,
1,9/2/16 23:41,Quantuck,Q_1,33.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 23:51,Quantuck,Q_1,33,N,,,,,,,,,,,,,,,,,
1,9/3/16 0:01,Quantuck,Q_1,34.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 0:11,Quantuck,Q_1,36,N,,,,,,,,,,,,,,,,,
1,9/3/16 0:21,Quantuck,Q_1,34.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 0:31,Quantuck,Q_1,34.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 0:41,Quantuck,Q_1,33,N,,,,,,,,,,,,,,,,,
1,9/3/16 0:51,Quantuck,Q_1,36.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 1:01,Quantuck,Q_1,34.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 1:11,Quantuck,Q_1,31.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 1:21,Quantuck,Q_1,33.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 1:31,Quantuck,Q_1,35.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 1:41,Quantuck,Q_1,37.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 1:51,Quantuck,Q_1,33,N,,,,,,,,,,,,,,,,,
1,9/3/16 2:01,Quantuck,Q_1,33.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 2:11,Quantuck,Q_1,34.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 2:21,Quantuck,Q_1,32.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 2:31,Quantuck,Q_1,34.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 2:41,Quantuck,Q_1,34.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 2:51,Quantuck,Q_1,34.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 3:01,Quantuck,Q_1,33.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 3:11,Quantuck,Q_1,31.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 3:21,Quantuck,Q_1,36,N,,,,,,,,,,,,,,,,,
1,9/3/16 3:31,Quantuck,Q_1,33,N,,,,,,,,,,,,,,,,,
1,9/3/16 3:41,Quantuck,Q_1,33.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 3:51,Quantuck,Q_1,32.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 4:01,Quantuck,Q_1,33,N,,,,,,,,,,,,,,,,,
1,9/3/16 4:11,Quantuck,Q_1,33.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 4:21,Quantuck,Q_1,33.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 4:31,Quantuck,Q_1,34.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 4:41,Quantuck,Q_1,32.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 4:51,Quantuck,Q_1,34.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 5:01,Quantuck,Q_1,33,N,,,,,,,,,,,,,,,,,
1,9/3/16 5:11,Quantuck,Q_1,35.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 5:21,Quantuck,Q_1,30.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 5:31,Quantuck,Q_1,35.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 5:41,Quantuck,Q_1,32.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 5:51,Quantuck,Q_1,33,N,,,,,,,,,,,,,,,,,
1,9/3/16 6:01,Quantuck,Q_1,33,N,,,,,,,,,,,,,,,,,
1,9/3/16 6:11,Quantuck,Q_1,32.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 6:21,Quantuck,Q_1,32.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 6:31,Quantuck,Q_1,30,N,,,,,,,,,,,,,,,,,
1,9/3/16 6:41,Quantuck,Q_1,35.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 6:51,Quantuck,Q_1,29.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 7:01,Quantuck,Q_1,30.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 7:11,Quantuck,Q_1,31.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 7:21,Quantuck,Q_1,26.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 7:31,Quantuck,Q_1,30.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 7:41,Quantuck,Q_1,27,N,,,,,,,,,,,,,,,,,
1,9/3/16 7:51,Quantuck,Q_1,28.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 8:01,Quantuck,Q_1,30,N,,,,,,,,,,,,,,,,,
1,9/3/16 8:11,Quantuck,Q_1,31.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 8:21,Quantuck,Q_1,32.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 8:31,Quantuck,Q_1,30.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 8:41,Quantuck,Q_1,31.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 8:51,Quantuck,Q_1,29.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 9:01,Quantuck,Q_1,33,N,,,,,,,,,,,,,,,,,
1,9/3/16 9:11,Quantuck,Q_1,30.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 9:21,Quantuck,Q_1,30.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 9:31,Quantuck,Q_1,29.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 9:41,Quantuck,Q_1,28.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 9:51,Quantuck,Q_1,31.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 10:01,Quantuck,Q_1,30.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 10:11,Quantuck,Q_1,28.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 10:21,Quantuck,Q_1,27.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 10:31,Quantuck,Q_1,28.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 10:41,Quantuck,Q_1,29.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 10:51,Quantuck,Q_1,30,N,,,,,,,,,,,,,,,,,
1,9/3/16 11:01,Quantuck,Q_1,32.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 11:11,Quantuck,Q_1,28.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 11:21,Quantuck,Q_1,25.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 11:31,Quantuck,Q_1,29.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 11:41,Quantuck,Q_1,29.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 11:51,Quantuck,Q_1,NA,N,,,,,,,,,,,,,,,,,
1,9/3/16 12:01,Quantuck,Q_1,31.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 12:11,Quantuck,Q_1,25.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 12:21,Quantuck,Q_1,24.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 12:31,Quantuck,Q_1,28.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 12:41,Quantuck,Q_1,27,N,,,,,,,,,,,,,,,,,
1,9/3/16 12:51,Quantuck,Q_1,24,N,,,,,,,,,,,,,,,,,
1,9/3/16 13:01,Quantuck,Q_1,24.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 13:11,Quantuck,Q_1,25.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 13:21,Quantuck,Q_1,24.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 13:31,Quantuck,Q_1,25.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 13:41,Quantuck,Q_1,26.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 13:51,Quantuck,Q_1,28.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 14:01,Quantuck,Q_1,25.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 14:11,Quantuck,Q_1,24.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 14:21,Quantuck,Q_1,25.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 14:31,Quantuck,Q_1,25.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 14:41,Quantuck,Q_1,28.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 14:51,Quantuck,Q_1,26.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 15:01,Quantuck,Q_1,30,N,,,,,,,,,,,,,,,,,
1,9/3/16 15:11,Quantuck,Q_1,NA,N,,,,,,,,,,,,,,,,,
1,9/3/16 15:21,Quantuck,Q_1,NA,N,,,,,,,,,,,,,,,,,
3,9/2/16 15:03,Quantuck,Q_3,45,N,,,,,,,,,,,,,,,,,
3,9/2/16 15:13,Quantuck,Q_3,42,N,,,,,,,,,,,,,,,,,
3,9/2/16 15:23,Quantuck,Q_3,43.8,N,,,,,,,,,,,,,,,,,
3,9/2/16 15:33,Quantuck,Q_3,43.2,N,,,,,,,,,,,,,,,,,
3,9/2/16 15:43,Quantuck,Q_3,45,N,,,,,,,,,,,,,,,,,
3,9/2/16 15:53,Quantuck,Q_3,42,N,,,,,,,,,,,,,,,,,
3,9/2/16 16:03,Quantuck,Q_3,43.2,N,,,,,,,,,,,,,,,,,
3,9/2/16 16:13,Quantuck,Q_3,43.2,N,,,,,,,,,,,,,,,,,
3,9/2/16 16:23,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/2/16 16:33,Quantuck,Q_3,42,N,,,,,,,,,,,,,,,,,
3,9/2/16 16:43,Quantuck,Q_3,42.6,N,,,,,,,,,,,,,,,,,
3,9/2/16 16:53,Quantuck,Q_3,43.2,N,,,,,,,,,,,,,,,,,
3,9/2/16 17:03,Quantuck,Q_3,45,N,,,,,,,,,,,,,,,,,
3,9/2/16 17:13,Quantuck,Q_3,39.6,N,,,,,,,,,,,,,,,,,
3,9/2/16 17:23,Quantuck,Q_3,43.2,N,,,,,,,,,,,,,,,,,
3,9/2/16 17:33,Quantuck,Q_3,45,N,,,,,,,,,,,,,,,,,
3,9/2/16 17:43,Quantuck,Q_3,45,N,,,,,,,,,,,,,,,,,
3,9/2/16 17:53,Quantuck,Q_3,46.2,N,,,,,,,,,,,,,,,,,
3,9/2/16 18:03,Quantuck,Q_3,45.6,N,,,,,,,,,,,,,,,,,
3,9/2/16 18:13,Quantuck,Q_3,44.4,N,,,,,,,,,,,,,,,,,
3,9/2/16 18:23,Quantuck,Q_3,45,N,,,,,,,,,,,,,,,,,
3,9/2/16 18:33,Quantuck,Q_3,46.2,N,,,,,,,,,,,,,,,,,
3,9/2/16 18:43,Quantuck,Q_3,44.4,N,,,,,,,,,,,,,,,,,
3,9/2/16 18:53,Quantuck,Q_3,45,N,,,,,,,,,,,,,,,,,
3,9/2/16 19:03,Quantuck,Q_3,46.8,N,,,,,,,,,,,,,,,,,
3,9/2/16 19:13,Quantuck,Q_3,45.6,N,,,,,,,,,,,,,,,,,
3,9/2/16 19:23,Quantuck,Q_3,43.8,N,,,,,,,,,,,,,,,,,
3,9/2/16 19:33,Quantuck,Q_3,43.2,N,,,,,,,,,,,,,,,,,
3,9/2/16 19:43,Quantuck,Q_3,44.4,N,,,,,,,,,,,,,,,,,
3,9/2/16 19:53,Quantuck,Q_3,44.4,N,,,,,,,,,,,,,,,,,
3,9/2/16 20:03,Quantuck,Q_3,42.6,N,,,,,,,,,,,,,,,,,
3,9/2/16 20:13,Quantuck,Q_3,43.8,N,,,,,,,,,,,,,,,,,
3,9/2/16 20:23,Quantuck,Q_3,44.4,N,,,,,,,,,,,,,,,,,
3,9/2/16 20:33,Quantuck,Q_3,45,N,,,,,,,,,,,,,,,,,
3,9/2/16 20:43,Quantuck,Q_3,45,N,,,,,,,,,,,,,,,,,
3,9/2/16 20:53,Quantuck,Q_3,41.4,N,,,,,,,,,,,,,,,,,
3,9/2/16 21:03,Quantuck,Q_3,43.8,N,,,,,,,,,,,,,,,,,
3,9/2/16 21:13,Quantuck,Q_3,43.2,N,,,,,,,,,,,,,,,,,
3,9/2/16 21:23,Quantuck,Q_3,45,N,,,,,,,,,,,,,,,,,
3,9/2/16 21:33,Quantuck,Q_3,41.4,N,,,,,,,,,,,,,,,,,
3,9/2/16 21:43,Quantuck,Q_3,42,N,,,,,,,,,,,,,,,,,
3,9/2/16 21:53,Quantuck,Q_3,45,N,,,,,,,,,,,,,,,,,
3,9/2/16 22:03,Quantuck,Q_3,42,N,,,,,,,,,,,,,,,,,
3,9/2/16 22:13,Quantuck,Q_3,42.6,N,,,,,,,,,,,,,,,,,
3,9/2/16 22:23,Quantuck,Q_3,43.8,N,,,,,,,,,,,,,,,,,
3,9/2/16 22:33,Quantuck,Q_3,43.2,N,,,,,,,,,,,,,,,,,
3,9/2/16 22:43,Quantuck,Q_3,40.2,N,,,,,,,,,,,,,,,,,
3,9/2/16 22:53,Quantuck,Q_3,43.8,N,,,,,,,,,,,,,,,,,
3,9/2/16 23:03,Quantuck,Q_3,40.8,N,,,,,,,,,,,,,,,,,
3,9/2/16 23:13,Quantuck,Q_3,41.4,N,,,,,,,,,,,,,,,,,
3,9/2/16 23:23,Quantuck,Q_3,37.8,N,,,,,,,,,,,,,,,,,
3,9/2/16 23:33,Quantuck,Q_3,43.8,N,,,,,,,,,,,,,,,,,
3,9/2/16 23:43,Quantuck,Q_3,42,N,,,,,,,,,,,,,,,,,
3,9/2/16 23:53,Quantuck,Q_3,39.6,N,,,,,,,,,,,,,,,,,
3,9/3/16 0:03,Quantuck,Q_3,38.4,N,,,,,,,,,,,,,,,,,
3,9/3/16 0:13,Quantuck,Q_3,37.8,N,,,,,,,,,,,,,,,,,
3,9/3/16 0:23,Quantuck,Q_3,38.4,N,,,,,,,,,,,,,,,,,
3,9/3/16 0:33,Quantuck,Q_3,36.6,N,,,,,,,,,,,,,,,,,
3,9/3/16 0:43,Quantuck,Q_3,39.6,N,,,,,,,,,,,,,,,,,
3,9/3/16 0:53,Quantuck,Q_3,37.2,N,,,,,,,,,,,,,,,,,
3,9/3/16 1:03,Quantuck,Q_3,36.6,N,,,,,,,,,,,,,,,,,
3,9/3/16 1:13,Quantuck,Q_3,35.4,N,,,,,,,,,,,,,,,,,
3,9/3/16 1:23,Quantuck,Q_3,34.8,N,,,,,,,,,,,,,,,,,
3,9/3/16 1:33,Quantuck,Q_3,34.8,N,,,,,,,,,,,,,,,,,
3,9/3/16 1:43,Quantuck,Q_3,34.8,N,,,,,,,,,,,,,,,,,
3,9/3/16 1:53,Quantuck,Q_3,40.2,N,,,,,,,,,,,,,,,,,
3,9/3/16 2:03,Quantuck,Q_3,39.6,N,,,,,,,,,,,,,,,,,
3,9/3/16 2:13,Quantuck,Q_3,36,N,,,,,,,,,,,,,,,,,
3,9/3/16 2:23,Quantuck,Q_3,34.2,N,,,,,,,,,,,,,,,,,
3,9/3/16 2:33,Quantuck,Q_3,33.6,N,,,,,,,,,,,,,,,,,
3,9/3/16 2:43,Quantuck,Q_3,36,N,,,,,,,,,,,,,,,,,
3,9/3/16 2:53,Quantuck,Q_3,33.6,N,,,,,,,,,,,,,,,,,
3,9/3/16 3:03,Quantuck,Q_3,34.2,N,,,,,,,,,,,,,,,,,
3,9/3/16 3:13,Quantuck,Q_3,33,N,,,,,,,,,,,,,,,,,
3,9/3/16 3:23,Quantuck,Q_3,33.6,N,,,,,,,,,,,,,,,,,
3,9/3/16 3:33,Quantuck,Q_3,33,N,,,,,,,,,,,,,,,,,
3,9/3/16 3:43,Quantuck,Q_3,33,N,,,,,,,,,,,,,,,,,
3,9/3/16 3:53,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 4:03,Quantuck,Q_3,31.8,N,,,,,,,,,,,,,,,,,
3,9/3/16 4:13,Quantuck,Q_3,35.4,N,,,,,,,,,,,,,,,,,
3,9/3/16 4:23,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 4:33,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 4:43,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 4:53,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 5:03,Quantuck,Q_3,31.2,N,,,,,,,,,,,,,,,,,
3,9/3/16 5:13,Quantuck,Q_3,31.2,N,,,,,,,,,,,,,,,,,
3,9/3/16 5:23,Quantuck,Q_3,31.8,N,,,,,,,,,,,,,,,,,
3,9/3/16 5:33,Quantuck,Q_3,31.2,N,,,,,,,,,,,,,,,,,
3,9/3/16 5:43,Quantuck,Q_3,28.8,N,,,,,,,,,,,,,,,,,
3,9/3/16 5:53,Quantuck,Q_3,33,N,,,,,,,,,,,,,,,,,
3,9/3/16 6:03,Quantuck,Q_3,34.8,N,,,,,,,,,,,,,,,,,
3,9/3/16 6:13,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 6:23,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 6:33,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 6:43,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 6:53,Quantuck,Q_3,39,N,,,,,,,,,,,,,,,,,
3,9/3/16 7:03,Quantuck,Q_3,33,N,,,,,,,,,,,,,,,,,
3,9/3/16 7:13,Quantuck,Q_3,30.6,N,,,,,,,,,,,,,,,,,
3,9/3/16 7:23,Quantuck,Q_3,34.2,N,,,,,,,,,,,,,,,,,
3,9/3/16 7:33,Quantuck,Q_3,31.8,N,,,,,,,,,,,,,,,,,
3,9/3/16 7:43,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 7:53,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 8:03,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 8:13,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 8:23,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 8:33,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 8:43,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 8:53,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 9:03,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 9:13,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 9:23,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 9:33,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 9:43,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 9:53,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 10:03,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 10:13,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 10:23,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 10:33,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 10:43,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 10:53,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 11:03,Quantuck,Q_3,32.4,N,,,,,,,,,,,,,,,,,
3,9/3/16 11:13,Quantuck,Q_3,31.2,N,,,,,,,,,,,,,,,,,
3,9/3/16 11:23,Quantuck,Q_3,37.8,N,,,,,,,,,,,,,,,,,
3,9/3/16 11:33,Quantuck,Q_3,33.6,N,,,,,,,,,,,,,,,,,
3,9/3/16 11:43,Quantuck,Q_3,37.2,N,,,,,,,,,,,,,,,,,
3,9/3/16 11:53,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 12:03,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 12:13,Quantuck,Q_3,29.4,N,,,,,,,,,,,,,,,,,
3,9/3/16 12:23,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 12:33,Quantuck,Q_3,31.2,N,,,,,,,,,,,,,,,,,
3,9/3/16 12:43,Quantuck,Q_3,30,N,,,,,,,,,,,,,,,,,
3,9/3/16 12:53,Quantuck,Q_3,30.6,N,,,,,,,,,,,,,,,,,
3,9/3/16 13:03,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 13:13,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 13:23,Quantuck,Q_3,31.2,N,,,,,,,,,,,,,,,,,
3,9/3/16 13:33,Quantuck,Q_3,30.6,N,,,,,,,,,,,,,,,,,
3,9/3/16 13:43,Quantuck,Q_3,32.4,N,,,,,,,,,,,,,,,,,
3,9/3/16 13:53,Quantuck,Q_3,30,N,,,,,,,,,,,,,,,,,
3,9/3/16 14:03,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 14:13,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 14:23,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 14:33,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 14:43,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 14:53,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
3,9/3/16 15:03,Quantuck,Q_3,30,N,,,,,,,,,,,,,,,,,
3,9/3/16 15:13,Quantuck,Q_3,33,N,,,,,,,,,,,,,,,,,
3,9/3/16 15:23,Quantuck,Q_3,NA,N,,,,,,,,,,,,,,,,,
5,9/2/16 15:05,Quantuck,Q_5,31.2,N,,,,,,,,,,,,,,,,,
5,9/2/16 15:15,Quantuck,Q_5,28.2,N,,,,,,,,,,,,,,,,,
