TIME,TIME_NUM_FORMAT,SITE,TEMP,DO
8/15/2016 3:00,42597.13,Q,29.86,5.49
8/15/2016 3:10,42597.13,Q,29.86,5.7
8/15/2016 3:20,42597.14,Q,29.82,5.4
8/15/2016 3:30,42597.15,Q,29.78,6.22
8/15/2016 3:40,42597.15,Q,29.72,4.72
8/15/2016 3:50,42597.16,Q,29.7,5.02
8/15/2016 4:00,42597.17,Q,29.68,5.08
8/15/2016 4:10,42597.17,Q,29.64,5.14
8/15/2016 4:20,42597.18,Q,29.62,4.44
8/15/2016 4:30,42597.19,Q,29.6,4.63
8/15/2016 4:40,42597.19,Q,29.56,4.38
8/15/2016 4:50,42597.2,Q,29.52,3.72
8/15/2016 5:00,42597.21,Q,29.5,3.45
8/15/2016 5:10,42597.22,Q,29.38,6.33
8/15/2016 5:20,42597.22,Q,29.32,6.11
8/15/2016 5:30,42597.23,Q,29.4,3.57
8/15/2016 5:40,42597.24,Q,29.34,5.02
8/15/2016 5:50,42597.24,Q,29.26,5.35
8/15/2016 6:00,42597.25,Q,29.22,4.45
8/15/2016 6:10,42597.26,Q,29.2,4.38
8/15/2016 6:20,42597.26,Q,29.2,4.3
8/15/2016 6:30,42597.27,Q,29.22,7.27
8/15/2016 6:40,42597.28,Q,29.2,8.18
8/15/2016 6:50,42597.28,Q,29.22,7.8
8/15/2016 7:00,42597.29,Q,29.22,7.09
8/15/2016 7:10,42597.3,Q,29.2,2.42
8/15/2016 7:20,42597.31,Q,29.18,2.38
8/15/2016 7:30,42597.31,Q,29.16,2.82
8/15/2016 7:40,42597.32,Q,29.12,3.57
8/15/2016 7:50,42597.33,Q,29.1,3.53
8/15/2016 8:00,42597.33,Q,29.08,2.13
8/15/2016 8:10,42597.34,Q,29.06,2.84
8/15/2016 8:20,42597.35,Q,29.08,1.61
8/15/2016 8:30,42597.35,Q,29.12,0.9
8/15/2016 8:40,42597.36,Q,29.14,1.1
8/15/2016 8:50,42597.37,Q,29.14,0.58
8/15/2016 9:00,42597.38,Q,29.12,0.56
8/15/2016 9:10,42597.38,Q,29.1,1.08
8/15/2016 9:20,42597.39,Q,29.06,2.2
8/15/2016 9:30,42597.4,Q,29,2.27
8/15/2016 9:40,42597.4,Q,28.96,1.66
8/15/2016 9:50,42597.41,Q,28.94,2.08
8/15/2016 10:00,42597.42,Q,28.92,1.06
8/15/2016 10:10,42597.42,Q,28.92,-0.08
8/15/2016 10:20,42597.43,Q,28.94,-0.08
8/15/2016 10:30,42597.44,Q,28.92,-0.1
8/15/2016 10:40,42597.44,Q,28.92,0.27
8/15/2016 10:50,42597.45,Q,28.9,0.56
8/15/2016 11:00,42597.46,Q,28.9,0.02
8/15/2016 11:10,42597.47,Q,28.88,0.1
8/15/2016 11:20,42597.47,Q,28.84,-0.04
8/15/2016 11:30,42597.48,Q,28.82,0.29
8/15/2016 11:40,42597.49,Q,28.8,0.23
8/15/2016 11:50,42597.49,Q,28.8,0.72
8/15/2016 12:00,42597.5,Q,28.8,0.1
8/15/2016 12:10,42597.51,Q,28.82,-0.06
8/15/2016 12:20,42597.51,Q,28.84,0.76
8/15/2016 12:30,42597.52,Q,28.82,0.85
8/15/2016 12:40,42597.53,Q,28.82,1.09
8/15/2016 12:50,42597.53,Q,28.82,1.22
8/15/2016 13:00,42597.54,Q,28.78,0.49
8/15/2016 13:10,42597.55,Q,28.82,1.42
8/15/2016 13:20,42597.56,Q,28.82,0.78
8/15/2016 13:30,42597.56,Q,28.84,1.42
8/15/2016 13:40,42597.57,Q,28.82,2.39
8/15/2016 13:50,42597.58,Q,28.82,2.4
8/15/2016 14:00,42597.58,Q,28.82,2.32
8/15/2016 14:10,42597.59,Q,28.86,2.94
8/15/2016 14:20,42597.6,Q,28.88,3.3
8/15/2016 14:30,42597.6,Q,28.92,2.95
8/15/2016 14:40,42597.61,Q,28.96,3.4
8/15/2016 14:50,42597.62,Q,29.02,4.28
8/15/2016 15:00,42597.63,Q,29.06,5.25
8/15/2016 15:10,42597.63,Q,29.08,4.79
8/15/2016 15:20,42597.64,Q,29.12,5.67
8/15/2016 15:30,42597.65,Q,29.24,NA
8/15/2016 15:40,42597.65,Q,29.28,NA
8/15/2016 15:50,42597.66,Q,29.3,NA
8/15/2016 16:00,42597.67,Q,29.34,NA
8/15/2016 16:10,42597.67,Q,29.74,NA
8/15/2016 16:20,42597.68,Q,29.84,NA
8/15/2016 16:30,42597.69,Q,29.92,NA
8/15/2016 16:40,42597.69,Q,30.06,NA
8/15/2016 16:50,42597.7,Q,30.16,5.67
8/15/2016 17:00,42597.71,Q,30.24,5.73
8/15/2016 17:10,42597.72,Q,30.32,6.27
8/15/2016 17:20,42597.72,Q,30.4,6.21
8/15/2016 17:30,42597.73,Q,30.48,6.48
8/15/2016 17:40,42597.74,Q,30.58,6.55
8/15/2016 17:50,42597.74,Q,30.66,6.83
8/15/2016 18:00,42597.75,Q,30.78,7.13
8/15/2016 18:10,42597.76,Q,30.86,7.39
8/15/2016 18:20,42597.76,Q,30.94,7.39
8/15/2016 18:30,42597.77,Q,31.02,7.32
8/15/2016 18:40,42597.78,Q,31,5.41
8/15/2016 18:50,42597.78,Q,31.02,6.85
8/15/2016 19:00,42597.79,Q,31.1,6.59
8/15/2016 19:10,42597.8,Q,31.22,6.83
8/15/2016 19:20,42597.81,Q,31.18,6.5
8/15/2016 19:30,42597.81,Q,31.22,7.11
8/15/2016 19:40,42597.82,Q,31.24,6.62
8/15/2016 19:50,42597.83,Q,31.28,6.22
8/15/2016 20:00,42597.83,Q,31.26,6.83
8/15/2016 20:10,42597.84,Q,31.26,6.77
8/15/2016 20:20,42597.85,Q,31.28,7.03
8/15/2016 20:30,42597.85,Q,31.3,6.74
8/15/2016 20:40,42597.86,Q,31.34,6.65
8/15/2016 20:50,42597.87,Q,31.42,7.84
8/15/2016 21:00,42597.88,Q,31.68,7.36
8/15/2016 21:10,42597.88,Q,31.52,6.45
8/15/2016 21:20,42597.89,Q,31.5,6.99
8/15/2016 21:30,42597.9,Q,31.52,6.62
8/15/2016 21:40,42597.9,Q,31.46,6.22
8/15/2016 21:50,42597.91,Q,31.16,6.05
8/15/2016 22:00,42597.92,Q,31.14,6.62
8/15/2016 22:10,42597.92,Q,31.12,6.3
8/15/2016 22:20,42597.93,Q,31.12,6.35
8/15/2016 22:30,42597.94,Q,31.14,5.79
8/15/2016 22:40,42597.94,Q,31.24,6.47
8/15/2016 22:50,42597.95,Q,31.26,6.23
8/15/2016 23:00,42597.96,Q,31.1,6.1
8/15/2016 23:10,42597.97,Q,30.98,5.36
8/15/2016 23:20,42597.97,Q,30.82,5.17
8/15/2016 23:30,42597.98,Q,30.76,5.22
8/15/2016 23:40,42597.99,Q,30.74,4.91
8/15/2016 23:50,42597.99,Q,30.7,5.29
8/16/2016 0:00,42598,Q,30.7,4.06
8/16/2016 0:10,42598.01,Q,30.7,4.49
8/16/2016 0:20,42598.01,Q,30.66,4.04
8/16/2016 0:30,42598.02,Q,30.62,5.35
8/16/2016 0:40,42598.03,Q,30.6,5.36
8/16/2016 0:50,42598.03,Q,30.58,5.44
8/16/2016 1:00,42598.04,Q,30.56,5.57
8/16/2016 1:10,42598.05,Q,30.56,5.41
8/16/2016 1:20,42598.06,Q,30.54,5.4
8/16/2016 1:30,42598.06,Q,30.48,5.32
8/16/2016 1:40,42598.07,Q,30.36,5.45
8/16/2016 1:50,42598.08,Q,30.26,5.52
8/16/2016 2:00,42598.08,Q,30.22,5.28
8/16/2016 2:10,42598.09,Q,30.2,4.86
8/16/2016 2:20,42598.1,Q,30.2,4.75
8/16/2016 2:30,42598.1,Q,30.2,4.65
8/16/2016 2:40,42598.11,Q,30.18,4.83
8/16/2016 2:50,42598.12,Q,30.14,4.66
8/16/2016 3:00,42598.13,Q,30.06,5.01
8/16/2016 3:10,42598.13,Q,30.04,4.56
8/16/2016 3:20,42598.14,Q,30.04,4.61
8/16/2016 3:30,42598.15,Q,30.02,4.42
8/16/2016 3:40,42598.15,Q,30.02,4.19
8/16/2016 3:50,42598.16,Q,29.94,4.4
8/16/2016 4:00,42598.17,Q,29.9,4.25
8/16/2016 4:10,42598.17,Q,29.88,4.16
8/16/2016 4:20,42598.18,Q,29.84,4.34
8/16/2016 4:30,42598.19,Q,29.74,3.9
8/16/2016 4:40,42598.19,Q,29.74,3.97
8/16/2016 4:50,42598.2,Q,29.74,3.84
8/16/2016 5:00,42598.21,Q,29.7,3.62
8/16/2016 5:10,42598.22,Q,29.64,4.04
8/16/2016 5:20,42598.22,Q,29.6,3.73
8/16/2016 5:30,42598.23,Q,29.56,3.95
8/16/2016 5:40,42598.24,Q,29.56,3.52
8/16/2016 5:50,42598.24,Q,29.58,3.7
8/16/2016 6:00,42598.25,Q,29.56,3.4
8/16/2016 6:10,42598.26,Q,29.54,3.22
8/16/2016 6:20,42598.26,Q,29.46,4.18
8/16/2016 6:30,42598.27,Q,29.44,4.2
8/16/2016 6:40,42598.28,Q,29.4,3.54
8/16/2016 6:50,42598.28,Q,29.4,3.91
8/16/2016 7:00,42598.29,Q,29.38,4.22
8/16/2016 7:10,42598.3,Q,29.38,4.41
8/16/2016 7:20,42598.31,Q,29.42,3.87
8/16/2016 7:30,42598.31,Q,29.46,3.15
8/16/2016 7:40,42598.32,Q,29.46,3.85
8/16/2016 7:50,42598.33,Q,29.42,3.59
8/16/2016 8:00,42598.33,Q,29.38,2.46
8/16/2016 8:10,42598.34,Q,29.36,1.68
8/16/2016 8:20,42598.35,Q,29.32,2.52
8/16/2016 8:30,42598.35,Q,29.3,2.62
8/16/2016 8:40,42598.36,Q,29.3,2.4
8/16/2016 8:50,42598.37,Q,29.3,2.28
8/16/2016 9:00,42598.38,Q,29.3,2.08
8/16/2016 9:10,42598.38,Q,29.28,1.51
8/16/2016 9:20,42598.39,Q,29.28,2.29
8/16/2016 9:30,42598.4,Q,29.26,2.56
8/16/2016 9:40,42598.4,Q,29.24,2.2
8/16/2016 9:50,42598.41,Q,29.22,2.99
8/16/2016 10:00,42598.42,Q,29.18,3.34
8/16/2016 10:10,42598.42,Q,29.16,2.77
8/16/2016 10:20,42598.43,Q,29.14,2.02
8/16/2016 10:30,42598.44,Q,29.12,2.23
8/16/2016 10:40,42598.44,Q,29.08,2.28
8/16/2016 10:50,42598.45,Q,29.08,2.05
8/16/2016 11:00,42598.46,Q,29.06,2.62
8/16/2016 11:10,42598.47,Q,29.12,2.68
8/16/2016 11:20,42598.47,Q,29.12,2.42
8/16/2016 11:30,42598.48,Q,29.12,2.67
8/16/2016 11:40,42598.49,Q,29.12,1.8
8/16/2016 11:50,42598.49,Q,29.12,2.19
8/16/2016 12:00,42598.5,Q,29.1,2.41
8/16/2016 12:10,42598.51,Q,29.08,2.29
8/16/2016 12:20,42598.51,Q,29.02,2.19
8/16/2016 12:30,42598.52,Q,28.98,2.28
8/16/2016 12:40,42598.53,Q,28.94,1.56
8/16/2016 12:50,42598.53,Q,28.92,2.31
8/16/2016 13:00,42598.54,Q,28.92,2.18
8/16/2016 13:10,42598.55,Q,28.92,2
8/16/2016 13:20,42598.56,Q,28.94,1.82
8/16/2016 13:30,42598.56,Q,28.94,2.76
8/16/2016 13:40,42598.57,Q,28.96,2.6
8/16/2016 13:50,42598.58,Q,28.94,2.54
8/16/2016 14:00,42598.58,Q,28.9,3.04
8/16/2016 14:10,42598.59,Q,28.92,2.99
8/16/2016 14:20,42598.6,Q,28.94,3.31
8/16/2016 14:30,42598.6,Q,29,3.12
8/16/2016 14:40,42598.61,Q,29.14,4
8/16/2016 14:50,42598.62,Q,29.22,4.16
8/16/2016 15:00,42598.63,Q,29.3,4.29
8/16/2016 15:10,42598.63,Q,29.4,5.24
8/16/2016 15:20,42598.64,Q,29.52,5.09
8/16/2016 15:30,42598.65,Q,29.72,5.87
8/16/2016 15:40,42598.65,Q,29.9,5.7
8/16/2016 15:50,42598.66,Q,30,5.89
8/16/2016 16:00,42598.67,Q,30.02,5.99
8/16/2016 16:10,42598.67,Q,29.74,5.1
8/16/2016 16:20,42598.68,Q,29.74,5.31
8/16/2016 16:30,42598.69,Q,29.94,5.64
8/16/2016 16:40,42598.69,Q,30.1,6.12
8/16/2016 16:50,42598.7,Q,30.24,6.33
8/16/2016 17:00,42598.71,Q,30.34,6.69
8/16/2016 17:10,42598.72,Q,30.36,5.72
8/16/2016 17:20,42598.72,Q,30.36,6.33
8/16/2016 17:30,42598.73,Q,30.64,6.56
8/16/2016 17:40,42598.74,Q,30.9,6.74
8/16/2016 17:50,42598.74,Q,30.92,6.96
8/16/2016 18:00,42598.75,Q,30.9,7.32
8/16/2016 18:10,42598.76,Q,30.96,7.34
8/16/2016 18:20,42598.76,Q,31.06,7.17
8/16/2016 18:30,42598.77,Q,31.14,7.28
8/16/2016 18:40,42598.78,Q,31.26,7.55
8/16/2016 18:50,42598.78,Q,31.38,7.56
8/16/2016 19:00,42598.79,Q,31.44,7.67
8/16/2016 19:10,42598.8,Q,31.42,7.45
8/16/2016 19:20,42598.81,Q,31.52,7.7
8/16/2016 19:30,42598.81,Q,31.44,7.28
8/16/2016 19:40,42598.82,Q,31.46,6.73
8/16/2016 19:50,42598.83,Q,31.4,6.45
8/16/2016 20:00,42598.83,Q,31.28,5.89
8/16/2016 20:10,42598.84,Q,31.22,5.65
8/16/2016 20:20,42598.85,Q,30.96,6.12
8/16/2016 20:30,42598.85,Q,30.98,6.77
8/16/2016 20:40,42598.86,Q,31.04,6.64
8/16/2016 20:50,42598.87,Q,31.04,6.29
8/16/2016 21:00,42598.88,Q,31,6.67
8/16/2016 21:10,42598.88,Q,30.96,6.4
8/16/2016 21:20,42598.89,Q,31.02,6.87
8/16/2016 21:30,42598.9,Q,31.06,6.9
8/16/2016 21:40,42598.9,Q,31.14,7.56
8/16/2016 21:50,42598.91,Q,31.12,6.07
8/16/2016 22:00,42598.92,Q,31.16,7.28
8/16/2016 22:10,42598.92,Q,31.12,5.51
8/16/2016 22:20,42598.93,Q,31.16,7.09
8/16/2016 22:30,42598.94,Q,31.1,5.61
8/16/2016 22:40,42598.94,Q,31.12,6.37
8/16/2016 22:50,42598.95,Q,31.06,6.57
8/16/2016 23:00,42598.96,Q,30.96,5.72
8/16/2016 23:10,42598.97,Q,30.92,5.68
8/16/2016 23:20,42598.97,Q,30.86,5.82
8/16/2016 23:30,42598.98,Q,30.84,6.36
8/16/2016 23:40,42598.99,Q,30.84,6.11
8/16/2016 23:50,42598.99,Q,30.8,6.12
8/17/2016 0:00,42599,Q,30.74,6.27
8/17/2016 0:10,42599.01,Q,30.68,5.36
8/17/2016 0:20,42599.01,Q,30.62,5.57
8/17/2016 0:30,42599.02,Q,30.56,5.23
8/17/2016 0:40,42599.03,Q,30.4,4.35
8/17/2016 0:50,42599.03,Q,30.32,3.78
8/17/2016 1:00,42599.04,Q,30.38,5.42
8/17/2016 1:10,42599.05,Q,30.38,5.56
8/17/2016 1:20,42599.06,Q,30.44,5.44
8/17/2016 1:30,42599.06,Q,30.5,5.58
8/17/2016 1:40,42599.07,Q,30.28,5.28
8/17/2016 1:50,42599.08,Q,30.12,5.3
8/17/2016 2:00,42599.08,Q,30.02,5.56
8/17/2016 2:10,42599.09,Q,29.92,5.54
8/17/2016 2:20,42599.1,Q,29.84,5.36
8/17/2016 2:30,42599.1,Q,29.8,5.35
8/17/2016 2:40,42599.11,Q,29.86,5.09
8/17/2016 2:50,42599.12,Q,29.84,4.62
8/17/2016 3:00,42599.13,Q,29.68,4.42
8/17/2016 3:10,42599.13,Q,29.64,4.38
8/17/2016 3:20,42599.14,Q,29.62,4.03
8/17/2016 3:30,42599.15,Q,29.58,4.48
8/17/2016 3:40,42599.15,Q,29.5,4.32
8/17/2016 3:50,42599.16,Q,29.48,4.09
8/17/2016 4:00,42599.17,Q,29.44,3.74
8/17/2016 4:10,42599.17,Q,29.42,3.8
8/17/2016 4:20,42599.18,Q,29.4,3.79
8/17/2016 4:30,42599.19,Q,29.36,3.59
8/17/2016 4:40,42599.19,Q,29.32,3.5
8/17/2016 4:50,42599.2,Q,29.22,3.48
8/17/2016 5:00,42599.21,Q,29.16,3.37
8/17/2016 5:10,42599.22,Q,29.12,3.45
8/17/2016 5:20,42599.22,Q,29.08,3.22
8/17/2016 5:30,42599.23,Q,29.04,3.45
8/17/2016 5:40,42599.24,Q,28.96,3.46
8/17/2016 5:50,42599.24,Q,28.92,3.3
8/17/2016 6:00,42599.25,Q,28.86,3.48
8/17/2016 6:10,42599.26,Q,28.82,3.54
8/17/2016 6:20,42599.26,Q,28.76,3.51
8/17/2016 6:30,42599.27,Q,28.66,3.48
8/17/2016 6:40,42599.28,Q,28.58,3.44
8/17/2016 6:50,42599.28,Q,28.52,3.57
8/17/2016 7:00,42599.29,Q,28.48,3.5
8/17/2016 7:10,42599.3,Q,28.44,3.42
8/17/2016 7:20,42599.31,Q,28.4,3.65
8/17/2016 7:30,42599.31,Q,28.34,3.57
8/17/2016 7:40,42599.32,Q,28.28,3.42
8/17/2016 7:50,42599.33,Q,28.2,3.36
8/17/2016 8:00,42599.33,Q,28.24,3.92
8/17/2016 8:10,42599.34,Q,28.52,4.31
8/17/2016 8:20,42599.35,Q,28.6,4.37
8/17/2016 8:30,42599.35,Q,28.5,4.16
8/17/2016 8:40,42599.36,Q,28.46,4.06
8/17/2016 8:50,42599.37,Q,28.44,4.21
8/17/2016 9:00,42599.38,Q,28.38,3.89
8/17/2016 9:10,42599.38,Q,28.4,4.25
8/17/2016 9:20,42599.39,Q,28.46,4.08
8/17/2016 9:30,42599.4,Q,28.36,3.93
8/17/2016 9:40,42599.4,Q,28.28,3.87
8/17/2016 9:50,42599.41,Q,28.16,3.64
8/17/2016 10:00,42599.42,Q,28.1,3.72
8/17/2016 10:10,42599.42,Q,28.12,3.88
8/17/2016 10:20,42599.43,Q,28.12,3.95
8/17/2016 10:30,42599.44,Q,28.12,3.84
8/17/2016 10:40,42599.44,Q,28.14,3.71
8/17/2016 10:50,42599.45,Q,28.16,3.88
8/17/2016 11:00,42599.46,Q,28.14,4
8/17/2016 11:10,42599.47,Q,28.14,3.81
8/17/2016 11:20,42599.47,Q,28.12,3.72
8/17/2016 11:30,42599.48,Q,28.12,3.95
8/17/2016 11:40,42599.49,Q,28.16,4.14
8/17/2016 11:50,42599.49,Q,28.14,4.1
8/17/2016 12:00,42599.5,Q,28.12,4.14
8/17/2016 12:10,42599.51,Q,28.12,3.88
8/17/2016 12:20,42599.51,Q,28.12,3.93
8/17/2016 12:30,42599.52,Q,28.1,3.82
8/17/2016 12:40,42599.53,Q,28.1,3.9
8/17/2016 12:50,42599.53,Q,28.1,3.92
8/17/2016 13:00,42599.54,Q,28.1,4.62
8/17/2016 13:10,42599.55,Q,28.08,4.6
8/17/2016 13:20,42599.56,Q,28.08,4.62
8/17/2016 13:30,42599.56,Q,28.1,4.69
8/17/2016 13:40,42599.57,Q,28.1,4.62
8/17/2016 13:50,42599.58,Q,28.1,4.62
8/17/2016 14:00,42599.58,Q,28.12,4.85
8/17/2016 14:10,42599.59,Q,28.2,4.98
8/17/2016 14:20,42599.6,Q,28.26,4.95
8/17/2016 14:30,42599.6,Q,28.22,4.76
8/17/2016 14:40,42599.61,Q,28.2,5.01
8/17/2016 14:50,42599.62,Q,28.22,4.94
8/17/2016 15:00,42599.63,Q,28.24,5
8/17/2016 15:10,42599.63,Q,28.28,5.16
8/17/2016 15:20,42599.64,Q,28.34,5.47
8/17/2016 15:30,42599.65,Q,28.4,5.25
8/17/2016 15:40,42599.65,Q,28.42,5.36
8/17/2016 15:50,42599.66,Q,28.5,5.63
8/17/2016 16:00,42599.67,Q,28.6,5.85
8/17/2016 16:10,42599.67,Q,28.64,5.86
8/17/2016 16:20,42599.68,Q,28.66,5.85
8/17/2016 16:30,42599.69,Q,28.72,6.12
8/17/2016 16:40,42599.69,Q,28.88,6.71
8/17/2016 16:50,42599.7,Q,28.92,6.02
8/17/2016 17:00,42599.71,Q,28.98,6.36
8/17/2016 17:10,42599.72,Q,29.06,6.53
8/17/2016 17:20,42599.72,Q,29.14,6.62
8/17/2016 17:30,42599.73,Q,29.26,6.83
8/17/2016 17:40,42599.74,Q,29.28,6.82
8/17/2016 17:50,42599.74,Q,29.3,6.77
8/17/2016 18:00,42599.75,Q,29.36,6.74
8/17/2016 18:10,42599.76,Q,29.44,7.06
8/17/2016 18:20,42599.76,Q,29.56,7.14
8/17/2016 18:30,42599.77,Q,29.64,7.34
8/17/2016 18:40,42599.78,Q,29.7,7.36
8/17/2016 18:50,42599.78,Q,29.78,7.58
8/17/2016 19:00,42599.79,Q,29.86,7.42
8/17/2016 19:10,42599.8,Q,29.9,7.19
8/17/2016 19:20,42599.81,Q,29.9,7.31
8/17/2016 19:30,42599.81,Q,30,7.86
8/17/2016 19:40,42599.82,Q,30.1,7.76
8/17/2016 19:50,42599.83,Q,30.1,7.33
8/17/2016 20:00,42599.83,Q,30.14,7.66
8/17/2016 20:10,42599.84,Q,30.14,7.65
8/17/2016 20:20,42599.85,Q,30.18,7.82
8/17/2016 20:30,42599.85,Q,30.18,7.8
8/17/2016 20:40,42599.86,Q,30.08,7.9
8/17/2016 20:50,42599.87,Q,30.06,7.38
8/17/2016 21:00,42599.88,Q,30.06,7.32
8/17/2016 21:10,42599.88,Q,30.02,6.58
8/17/2016 21:20,42599.89,Q,30.02,6.48
8/17/2016 21:30,42599.9,Q,29.9,6.33
8/17/2016 21:40,42599.9,Q,29.92,6.92
8/17/2016 21:50,42599.91,Q,29.86,6.26
8/17/2016 22:00,42599.92,Q,29.82,6.3
8/17/2016 22:10,42599.92,Q,29.8,5.86
8/17/2016 22:20,42599.93,Q,29.78,6.25
8/17/2016 22:30,42599.94,Q,29.74,6.53
8/17/2016 22:40,42599.94,Q,29.74,5.95
8/17/2016 22:50,42599.95,Q,29.72,6.03
8/17/2016 23:00,42599.96,Q,29.72,6.35
8/17/2016 23:10,42599.97,Q,29.7,5.75
8/17/2016 23:20,42599.97,Q,29.68,6.24
8/17/2016 23:30,42599.98,Q,29.66,4.87
8/17/2016 23:40,42599.99,Q,29.62,6.18
8/17/2016 23:50,42599.99,Q,29.58,5.18
8/18/2016 0:00,42600,Q,29.52,6.14
8/18/2016 0:10,42600.01,Q,29.48,5.81
8/18/2016 0:20,42600.01,Q,29.48,5.47
8/18/2016 0:30,42600.02,Q,29.46,5.04
8/18/2016 0:40,42600.03,Q,29.44,6.46
8/18/2016 0:50,42600.03,Q,29.42,5.74
8/18/2016 1:00,42600.04,Q,29.42,4.7
8/18/2016 1:10,42600.05,Q,29.42,4.71
8/18/2016 1:20,42600.06,Q,29.4,4.77
8/18/2016 1:30,42600.06,Q,29.4,3.74
8/18/2016 1:40,42600.07,Q,29.4,3.95
8/18/2016 1:50,42600.08,Q,29.38,3.92
8/18/2016 2:00,42600.08,Q,29.34,3.91
8/18/2016 2:10,42600.09,Q,29.34,4.52
8/18/2016 2:20,42600.1,Q,29.32,4.72
8/18/2016 2:30,42600.1,Q,29.32,4.99
8/18/2016 2:40,42600.11,Q,29.32,5.35
8/18/2016 2:50,42600.12,Q,29.3,5.22
8/18/2016 3:00,42600.13,Q,29.26,5.18
8/18/2016 3:10,42600.13,Q,29.18,5.19
8/18/2016 3:20,42600.14,Q,29.1,5.02
8/18/2016 3:30,42600.15,Q,29.08,5.03
8/18/2016 3:40,42600.15,Q,29.02,4.84
8/18/2016 3:50,42600.16,Q,28.9,3.95
8/18/2016 4:00,42600.17,Q,28.88,4.83
8/18/2016 4:10,42600.17,Q,28.84,4.69
8/18/2016 4:20,42600.18,Q,28.84,4.36
8/18/2016 4:30,42600.19,Q,28.82,3.58
8/18/2016 4:40,42600.19,Q,28.78,4.05
8/18/2016 4:50,42600.2,Q,28.74,3.35
8/18/2016 5:00,42600.21,Q,28.74,3.73
8/18/2016 5:10,42600.22,Q,28.72,3.35
8/18/2016 5:20,42600.22,Q,28.66,3.83
8/18/2016 5:30,42600.23,Q,28.62,3.94
8/18/2016 5:40,42600.24,Q,28.6,3.52
8/18/2016 5:50,42600.24,Q,28.56,3.14
8/18/2016 6:00,42600.25,Q,28.5,3.34
8/18/2016 6:10,42600.26,Q,28.44,2.98
8/18/2016 6:20,42600.26,Q,28.4,3.06
8/18/2016 6:30,42600.27,Q,28.38,2.84
8/18/2016 6:40,42600.28,Q,28.32,3.02
8/18/2016 6:50,42600.28,Q,28.3,2.62
8/18/2016 7:00,42600.29,Q,28.28,2.45
8/18/2016 7:10,42600.3,Q,28.26,2.43
8/18/2016 7:20,42600.31,Q,28.22,2.54
8/18/2016 7:30,42600.31,Q,28.18,2.19
8/18/2016 7:40,42600.32,Q,28.14,2.43
8/18/2016 7:50,42600.33,Q,28.14,2.16
8/18/2016 8:00,42600.33,Q,28.12,2.94
8/18/2016 8:10,42600.34,Q,28.1,2.81
8/18/2016 8:20,42600.35,Q,28.08,2.56
8/18/2016 8:30,42600.35,Q,28.04,1.93
8/18/2016 8:40,42600.36,Q,28.02,1.81
8/18/2016 8:50,42600.37,Q,27.98,2.11
8/18/2016 9:00,42600.38,Q,27.94,1.43
8/18/2016 9:10,42600.38,Q,28.18,2.85
8/18/2016 9:20,42600.39,Q,28.4,4.17
8/18/2016 9:30,42600.4,Q,28.42,3.61
8/18/2016 9:40,42600.4,Q,28.38,4.03
8/18/2016 9:50,42600.41,Q,28.38,3.63
8/18/2016 10:00,42600.42,Q,28.28,2.98
8/18/2016 10:10,42600.42,Q,28.26,2.66
8/18/2016 10:20,42600.43,Q,28.24,2.63
8/18/2016 10:30,42600.44,Q,28.24,2.28
8/18/2016 10:40,42600.44,Q,28.22,2.66
8/18/2016 10:50,42600.45,Q,28.2,2.47
8/18/2016 11:00,42600.46,Q,28.18,2.06
8/18/2016 11:10,42600.47,Q,28.18,2.72
8/18/2016 11:20,42600.47,Q,28.16,2.46
8/18/2016 11:30,42600.48,Q,28.12,1.61
8/18/2016 11:40,42600.49,Q,28.12,2.55
8/18/2016 11:50,42600.49,Q,28.1,2.26
8/18/2016 12:00,42600.5,Q,28.1,2.33
8/18/2016 12:10,42600.51,Q,28.1,2.59
8/18/2016 12:20,42600.51,Q,28.1,2.64
8/18/2016 12:30,42600.52,Q,28.1,2.25
8/18/2016 12:40,42600.53,Q,28.1,2.47
8/18/2016 12:50,42600.53,Q,28.1,2.87
8/18/2016 13:00,42600.54,Q,28.12,2.85
8/18/2016 13:10,42600.55,Q,28.12,2.97
8/18/2016 13:20,42600.56,Q,28.12,3.48
8/18/2016 13:30,42600.56,Q,28.12,2.6
8/18/2016 13:40,42600.57,Q,28.12,3.06
8/18/2016 13:50,42600.58,Q,28.12,2.93
8/18/2016 14:00,42600.58,Q,28.12,2.82
8/18/2016 14:10,42600.59,Q,28.08,2.54
8/18/2016 14:20,42600.6,Q,28.1,3.47
8/18/2016 14:30,42600.6,Q,28.12,3.26
8/18/2016 14:40,42600.61,Q,28.14,3.36
8/18/2016 14:50,42600.62,Q,28.1,2.86
8/18/2016 15:00,42600.63,Q,28.04,3
8/18/2016 15:10,42600.63,Q,28.02,3.24
8/18/2016 15:20,42600.64,Q,28.04,2.9
8/18/2016 15:30,42600.65,Q,28,3.43
8/18/2016 15:40,42600.65,Q,27.98,3.64
8/18/2016 15:50,42600.66,Q,27.98,3.34
8/18/2016 16:00,42600.67,Q,28.06,3.69
8/18/2016 16:10,42600.67,Q,28.14,3.62
8/18/2016 16:20,42600.68,Q,28.26,4.39
8/18/2016 16:30,42600.69,Q,28.52,5.03
8/18/2016 16:40,42600.69,Q,28.66,5.26
8/18/2016 16:50,42600.7,Q,28.74,5.51
8/18/2016 17:00,42600.71,Q,28.76,5.19
8/18/2016 17:10,42600.72,Q,28.82,5.27
