TIME,TIME_NUM_FORMAT,DO
7/18/2016 12:20,42569.51389,3.64
7/18/2016 12:30,42569.52083,3.76
7/18/2016 12:40,42569.52778,4.07
7/18/2016 12:50,42569.53472,4.25
7/18/2016 13:00,42569.54167,4.21
7/18/2016 13:10,42569.54861,3.49
7/18/2016 13:20,42569.55556,3.67
7/18/2016 13:30,42569.5625,3.47
7/18/2016 13:40,42569.56944,3.71
7/18/2016 13:50,42569.57639,4.47
7/18/2016 14:00,42569.58333,4.94
7/18/2016 14:10,42569.59028,4.97
7/18/2016 14:20,42569.59722,4.76
7/18/2016 14:30,42569.60417,4.65
7/18/2016 14:40,42569.61111,5.02
