TIME,TIME_NUM_FORMAT,DO
7/16/2016 8:50:00,42567.36806,2.45
7/16/2016 9:00:00,42567.37500,2.47
7/16/2016 9:10:00,42567.38194,2.23
7/16/2016 9:20:00,42567.38889,3.21
7/16/2016 9:30:00,42567.39583,3.61
7/16/2016 9:40:00,42567.40278,3.64
7/16/2016 9:50:00,42567.40972,3.88
7/16/2016 10:00:00,42567.41667,3.17
7/16/2016 10:10:00,42567.42361,1.81
7/16/2016 10:20:00,42567.43056,2.08
7/16/2016 10:30:00,42567.43750,2.22
7/16/2016 10:40:00,42567.44444,2.82
7/16/2016 10:50:00,42567.45139,2.6
7/16/2016 11:00:00,42567.45833,1.69
7/16/2016 11:10:00,42567.46528,2.66
7/16/2016 11:20:00,42567.47222,2.56
7/16/2016 11:30:00,42567.47917,2.72
7/16/2016 11:40:00,42567.48611,3.43
7/16/2016 11:50:00,42567.49306,3.44
7/16/2016 12:00:00,42567.50000,3.81
7/16/2016 12:10:00,42567.50694,3.64
7/16/2016 12:20:00,42567.51389,3.2
7/16/2016 12:30:00,42567.52083,2.98
7/16/2016 12:40:00,42567.52778,2.8
7/16/2016 12:50:00,42567.53472,2.78
7/16/2016 13:00:00,42567.54167,3.11
7/16/2016 13:10:00,42567.54861,2.93
7/16/2016 13:20:00,42567.55556,3.42
7/16/2016 13:30:00,42567.56250,3.58
7/16/2016 13:40:00,42567.56944,3.34
7/16/2016 13:50:00,42567.57639,3.51
7/16/2016 14:00:00,42567.58333,3.94
7/16/2016 14:10:00,42567.59028,3.97
7/16/2016 14:20:00,42567.59722,4.22
7/16/2016 14:30:00,42567.60417,4.07
7/16/2016 14:40:00,42567.61111,4.64
7/16/2016 14:50:00,42567.61806,6.16
7/16/2016 15:00:00,42567.62500,5.81
7/16/2016 15:10:00,42567.63194,7.32
7/16/2016 15:20:00,42567.63889,6.64
7/16/2016 15:30:00,42567.64583,5.98
7/16/2016 15:40:00,42567.65278,6.76
7/16/2016 15:50:00,42567.65972,6.81
7/16/2016 16:00:00,42567.66667,6.7
7/16/2016 16:10:00,42567.67361,6.46
7/16/2016 16:20:00,42567.68056,7.03
7/16/2016 16:30:00,42567.68750,6.45
7/16/2016 16:40:00,42567.69444,7.54
7/16/2016 16:50:00,42567.70139,8.62
7/16/2016 17:00:00,42567.70833,8.93
7/16/2016 17:10:00,42567.71528,8.02
7/16/2016 17:20:00,42567.72222,6.84
7/16/2016 17:30:00,42567.72917,8.37
7/16/2016 17:40:00,42567.73611,8.63
7/16/2016 17:50:00,42567.74306,8.47
7/16/2016 18:00:00,42567.75000,8.02
7/16/2016 18:10:00,42567.75694,7.97
7/16/2016 18:20:00,42567.76389,7.47
7/16/2016 18:30:00,42567.77083,7.78
7/16/2016 18:40:00,42567.77778,7.71
7/16/2016 18:50:00,42567.78472,7.85
7/16/2016 19:00:00,42567.79167,8.07
7/16/2016 19:10:00,42567.79861,7.27
7/16/2016 19:20:00,42567.80556,7.31
7/16/2016 19:30:00,42567.81250,6.97
7/16/2016 19:40:00,42567.81944,7.47
7/16/2016 19:50:00,42567.82639,6.01
7/16/2016 20:00:00,42567.83333,8.96
7/16/2016 20:10:00,42567.84028,8.48
7/16/2016 20:20:00,42567.84722,7.96
7/16/2016 20:30:00,42567.85417,8.21
7/16/2016 20:40:00,42567.86111,7.29
7/16/2016 20:50:00,42567.86806,7.63
7/16/2016 21:00:00,42567.87500,6.15
7/16/2016 21:10:00,42567.88194,4.86
7/16/2016 21:20:00,42567.88889,6.41
7/16/2016 21:30:00,42567.89583,5.79
7/16/2016 21:40:00,42567.90278,6.66
7/16/2016 21:50:00,42567.90972,5.74
7/16/2016 22:00:00,42567.91667,5.52
7/16/2016 22:10:00,42567.92361,5.49
7/16/2016 22:20:00,42567.93056,6.16
7/16/2016 22:30:00,42567.93750,5.07
7/16/2016 22:40:00,42567.94444,6.43
7/16/2016 22:50:00,42567.95139,6.08
7/16/2016 23:00:00,42567.95833,6
7/16/2016 23:10:00,42567.96528,4.19
7/16/2016 23:20:00,42567.97222,5.51
7/16/2016 23:30:00,42567.97917,4.68
7/16/2016 23:40:00,42567.98611,5.74
7/16/2016 23:50:00,42567.99306,5.96
7/17/2016 0:00:00,42568.00000,5.01
7/17/2016 0:10:00,42568.00694,5.17
7/17/2016 0:20:00,42568.01389,6
7/17/2016 0:30:00,42568.02083,6.12
7/17/2016 0:40:00,42568.02778,6.33
7/17/2016 0:50:00,42568.03472,7.21
7/17/2016 1:00:00,42568.04167,7.55
7/17/2016 1:10:00,42568.04861,7.62
7/17/2016 1:20:00,42568.05556,7.72
7/17/2016 1:30:00,42568.06250,7.55
7/17/2016 1:40:00,42568.06944,6.91
7/17/2016 1:50:00,42568.07639,7.52
7/17/2016 2:00:00,42568.08333,6.61
7/17/2016 2:10:00,42568.09028,5.82
7/17/2016 2:20:00,42568.09722,6.1
7/17/2016 2:30:00,42568.10417,6.81
7/17/2016 2:40:00,42568.11111,6.68
7/17/2016 2:50:00,42568.11806,6.32
7/17/2016 3:00:00,42568.12500,5.96
7/17/2016 3:10:00,42568.13194,5.68
7/17/2016 3:20:00,42568.13889,5.73
7/17/2016 3:30:00,42568.14583,5.44
7/17/2016 3:40:00,42568.15278,5.69
7/17/2016 3:50:00,42568.15972,5.73
7/17/2016 4:00:00,42568.16667,5.38
7/17/2016 4:10:00,42568.17361,3.99
7/17/2016 4:20:00,42568.18056,4.18
7/17/2016 4:30:00,42568.18750,4.34
7/17/2016 4:40:00,42568.19444,4.08
7/17/2016 4:50:00,42568.20139,5.07
7/17/2016 5:00:00,42568.20833,5.25
7/17/2016 5:10:00,42568.21528,5.29
7/17/2016 5:20:00,42568.22222,4.32
7/17/2016 5:30:00,42568.22917,4.39
7/17/2016 5:40:00,42568.23611,4.16
7/17/2016 5:50:00,42568.24306,3.02
7/17/2016 6:00:00,42568.25000,3.35
7/17/2016 6:10:00,42568.25694,3.14
7/17/2016 6:20:00,42568.26389,3.41
7/17/2016 6:30:00,42568.27083,4.07
7/17/2016 6:40:00,42568.27778,4.11
7/17/2016 6:50:00,42568.28472,2.59
7/17/2016 7:00:00,42568.29167,0.08
7/17/2016 7:10:00,42568.29861,5.16
7/17/2016 7:20:00,42568.30556,4.83
7/17/2016 7:30:00,42568.31250,3.9
7/17/2016 7:40:00,42568.31944,3.33
7/17/2016 7:50:00,42568.32639,1.63
7/17/2016 8:00:00,42568.33333,1.87
7/17/2016 8:10:00,42568.34028,2.76
7/17/2016 8:20:00,42568.34722,3
7/17/2016 8:30:00,42568.35417,2.74
7/17/2016 8:40:00,42568.36111,0.82
7/17/2016 8:50:00,42568.36806,1.37
7/17/2016 9:00:00,42568.37500,1.26
7/17/2016 9:10:00,42568.38194,0.95
7/17/2016 9:20:00,42568.38889,0.8
7/17/2016 9:30:00,42568.39583,1.41
7/17/2016 9:40:00,42568.40278,3.51
7/17/2016 9:50:00,42568.40972,3.48
7/17/2016 10:00:00,42568.41667,3.29
7/17/2016 10:10:00,42568.42361,1.49
7/17/2016 10:20:00,42568.43056,0.5
7/17/2016 10:30:00,42568.43750,1.9
7/17/2016 10:40:00,42568.44444,2.09
7/17/2016 10:50:00,42568.45139,1.28
7/17/2016 11:00:00,42568.45833,1.62
7/17/2016 11:10:00,42568.46528,1.24
7/17/2016 11:20:00,42568.47222,0.34
7/17/2016 11:30:00,42568.47917,1.92
7/17/2016 11:40:00,42568.48611,1.49
7/17/2016 11:50:00,42568.49306,0.02
